Parque distribuido por tipo de vehículo, carburante y provincia.
Comunidad Autónoma/Provincia residencia: Andalucía/Almería, Andalucía/Cádiz, Andalucía/Córdoba, Andalucía/Granada, Andalucía/Huelva, Andalucía/Jaén, Andalucía/Málaga, Andalucía/Sevilla, Aragón/Huesca, Aragón/Teruel, Aragón/Zaragoza, Asturias (Principado de)/Asturias, Balears (Illes)/Balears (Illes), Canarias/Palmas (Las), Canarias/Santa Cruz de Tenerife, Cantabria/Cantabria, Castilla y León/Ávila, Castilla y León/Burgos, Castilla y León/León, Castilla y León/Palencia, Castilla y León/Salamanca, Castilla y León/Segovia, Castilla y León/Soria, Castilla y León/Valladolid, Castilla y León/Zamora, Castilla-La Mancha/Albacete, Castilla-La Mancha/Ciudad Real, Castilla-La Mancha/Cuenca, Castilla-La Mancha/Guadalajara, Castilla-La Mancha/Toledo, Cataluña/Barcelona, Cataluña/Girona, Cataluña/Lleida, Cataluña/Tarragona, Ceuta/Ceuta, Comunitat Valenciana/Alicante/Alacant, Comunitat Valenciana/Castellón/Castelló, Comunitat Valenciana/Valencia/València, Desconocida/Desconocido, Extranjero/Extranjero, Extremadura/Badajoz, Extremadura/Cáceres, Galicia/Coruña (A), Galicia/Lugo, Galicia/Ourense, Galicia/Pontevedra, Madrid (Comunidad de)/Madrid, Melilla/Melilla, Murcia (Región de)/Murcia, Navarra (Comunidad Foral de)/Navarra, País Vasco/Araba/Álava, País Vasco/Gipuzkoa, País Vasco/Bizkaia, Rioja (La)/Rioja (La)
Tipo de Vehículo: CAMIONES HASTA 3500kg, CAMIONES MÁS DE 3500kg, CICLOMOTORES, FURGONETAS, MOTOCICLETAS, TURISMOS
Carburante: Otros, Gasolina, Gas Natural Licuado, Diesel, Eléctrico, Gas Natural Comprimido, Biodiesel, Gasolina, Etanol, Hidrógeno, Gas Licuado de Petroleo, Diesel, Biometano, Diesel, Diesel

Comunidad Autónoma/Provincia residencia;Tipo de Vehículo;Carburante;Total
Andalucía/Córdoba;FURGONETAS;Diesel;45312
Andalucía/Córdoba;FURGONETAS;Eléctrico;33
Andalucía/Córdoba;FURGONETAS;Gas Licuado de Petroleo;48
Andalucía/Córdoba;FURGONETAS;Gas Natural Comprimido;1
Andalucía/Córdoba;FURGONETAS;Gasolina;6089
Andalucía/Córdoba;FURGONETAS;Otros;1
Andalucía/Córdoba;MOTOCICLETAS;TOTAL;58254
Andalucía/Córdoba;MOTOCICLETAS;Diesel;82
Andalucía/Córdoba;MOTOCICLETAS;Eléctrico;77
Andalucía/Córdoba;MOTOCICLETAS;Gas Licuado de Petroleo;4
Andalucía/Córdoba;MOTOCICLETAS;Gasolina;58087
Andalucía/Córdoba;MOTOCICLETAS;Sin especificar;4
Andalucía/Córdoba;TURISMOS;TOTAL;391255
Andalucía/Córdoba;TURISMOS;Biodiesel;1
Andalucía/Córdoba;TURISMOS;Butano;2
Andalucía/Córdoba;TURISMOS;Diesel;255769
Andalucía/Córdoba;TURISMOS;Eléctrico;265
Andalucía/Córdoba;TURISMOS;Gas Licuado de Petroleo;444
Andalucía/Córdoba;TURISMOS;Gas Natural Comprimido;21
Andalucía/Córdoba;TURISMOS;Gasolina;134735
Andalucía/Córdoba;TURISMOS;Otros;13
Andalucía/Córdoba;TURISMOS;Sin especificar;5
Andalucía/Granada;CAMIONES HASTA 3500kg;TOTAL;46960
Andalucía/Granada;CAMIONES HASTA 3500kg;Biometano;1
Andalucía/Granada;CAMIONES HASTA 3500kg;Diesel;46017
Andalucía/Granada;CAMIONES HASTA 3500kg;Eléctrico;7
Andalucía/Granada;CAMIONES HASTA 3500kg;Gas Licuado de Petroleo;26
Andalucía/Granada;CAMIONES HASTA 3500kg;Gas Natural Comprimido;1
Andalucía/Granada;CAMIONES HASTA 3500kg;Gasolina;908
Andalucía/Granada;CAMIONES MÁS DE 3500kg;TOTAL;6799
Andalucía/Granada;CAMIONES MÁS DE 3500kg;Diesel;6728
Andalucía/Granada;CAMIONES MÁS DE 3500kg;Gas Licuado de Petroleo;2
Andalucía/Granada;CAMIONES MÁS DE 3500kg;Gas Natural Comprimido;3
Andalucía/Granada;CAMIONES MÁS DE 3500kg;Gas Natural Licuado;1
Andalucía/Granada;CAMIONES MÁS DE 3500kg;Gasolina;65
Andalucía/Granada;CICLOMOTORES;TOTAL;69097
Andalucía/Granada;CICLOMOTORES;Diesel;1162
Andalucía/Granada;CICLOMOTORES;Eléctrico;174
Andalucía/Granada;CICLOMOTORES;Gasolina;67761
Andalucía/Granada;FURGONETAS;TOTAL;59355
Andalucía/Granada;FURGONETAS;Diesel;50764
Andalucía/Granada;FURGONETAS;Eléctrico;35
Andalucía/Granada;FURGONETAS;Gas Licuado de Petroleo;65
Andalucía/Granada;FURGONETAS;Gas Natural Comprimido;6
Andalucía/Granada;FURGONETAS;Gasolina;8481
Andalucía/Granada;FURGONETAS;Otros;4
Andalucía/Granada;MOTOCICLETAS;TOTAL;101530
Andalucía/Granada;MOTOCICLETAS;Diesel;99
Andalucía/Granada;MOTOCICLETAS;Eléctrico;213
Andalucía/Granada;MOTOCICLETAS;Gas Licuado de Petroleo;1
Andalucía/Granada;MOTOCICLETAS;Gasolina;101216
Andalucía/Granada;MOTOCICLETAS;Otros;1
Andalucía/Granada;TURISMOS;TOTAL;482970
Andalucía/Granada;TURISMOS;Biodiesel;6
Andalucía/Granada;TURISMOS;Butano;4
Andalucía/Granada;TURISMOS;Diesel;297008
Andalucía/Granada;TURISMOS;Eléctrico;398
Andalucía/Granada;TURISMOS;Gas Licuado de Petroleo;553
Andalucía/Granada;TURISMOS;Gas Natural Comprimido;53
Andalucía/Granada;TURISMOS;Gas Natural Licuado;1
Andalucía/Granada;TURISMOS;Gasolina;184926
Andalucía/Granada;TURISMOS;Hidrógeno;1
Andalucía/Granada;TURISMOS;Otros;18
Andalucía/Granada;TURISMOS;Sin especificar;2
Andalucía/Huelva;CAMIONES HASTA 3500kg;TOTAL;27584
Andalucía/Huelva;CAMIONES HASTA 3500kg;Diesel;26966
Andalucía/Huelva;CAMIONES HASTA 3500kg;Eléctrico;3
Andalucía/Huelva;CAMIONES HASTA 3500kg;Gas Licuado de Petroleo;6
Andalucía/Huelva;CAMIONES HASTA 3500kg;Gas Natural Comprimido;1
Andalucía/Huelva;CAMIONES HASTA 3500kg;Gasolina;607
Andalucía/Huelva;CAMIONES HASTA 3500kg;Otros;1
Andalucía/Huelva;CAMIONES MÁS DE 3500kg;TOTAL;3623
Andalucía/Huelva;CAMIONES MÁS DE 3500kg;Biometano;1
Andalucía/Huelva;CAMIONES MÁS DE 3500kg;Diesel;3600
Andalucía/Huelva;CAMIONES MÁS DE 3500kg;Gasolina;22
Andalucía/Huelva;CICLOMOTORES;TOTAL;30303
Andalucía/Huelva;CICLOMOTORES;Diesel;772
Andalucía/Huelva;CICLOMOTORES;Eléctrico;157
Andalucía/Huelva;CICLOMOTORES;Gasolina;29372
Andalucía/Huelva;CICLOMOTORES;Sin especificar;2
Andalucía/Huelva;FURGONETAS;TOTAL;21063
Andalucía/Huelva;FURGONETAS;Butano;1
Andalucía/Huelva;FURGONETAS;Diesel;17656
Andalucía/Huelva;FURGONETAS;Eléctrico;11
Andalucía/Huelva;FURGONETAS;Gas Licuado de Petroleo;8
Andalucía/Huelva;FURGONETAS;Gas Natural Comprimido;2
Andalucía/Huelva;FURGONETAS;Gasolina;3384
Andalucía/Huelva;FURGONETAS;Otros;1
Andalucía/Huelva;MOTOCICLETAS;TOTAL;30678
Andalucía/Huelva;MOTOCICLETAS;Diesel;65
Andalucía/Huelva;MOTOCICLETAS;Eléctrico;61
Andalucía/Huelva;MOTOCICLETAS;Gas Licuado de Petroleo;3
Andalucía/Huelva;MOTOCICLETAS;Gasolina;30547
Andalucía/Huelva;MOTOCICLETAS;Sin especificar;2
Andalucía/Huelva;TURISMOS;TOTAL;263556
Andalucía/Huelva;TURISMOS;Butano;3
Andalucía/Huelva;TURISMOS;Diesel;167972
Andalucía/Huelva;TURISMOS;Eléctrico;139
Andalucía/Huelva;TURISMOS;Etanol;1
Andalucía/Huelva;TURISMOS;Gas Licuado de Petroleo;231
Andalucía/Huelva;TURISMOS;Gas Natural Comprimido;14
Andalucía/Huelva;TURISMOS;Gasolina;95187
Andalucía/Huelva;TURISMOS;Otros;7
Andalucía/Huelva;TURISMOS;Sin especificar;2
Andalucía/Jaén;CAMIONES HASTA 3500kg;TOTAL;38387
Andalucía/Jaén;CAMIONES HASTA 3500kg;Diesel;37708
Andalucía/Jaén;CAMIONES HASTA 3500kg;Eléctrico;29
Andalucía/Jaén;CAMIONES HASTA 3500kg;Gas Licuado de Petroleo;18
Andalucía/Jaén;CAMIONES HASTA 3500kg;Gas Natural Comprimido;2
Andalucía/Jaén;CAMIONES HASTA 3500kg;Gasolina;629
Andalucía/Jaén;CAMIONES HASTA 3500kg;Sin especificar;1
Andalucía/Jaén;CAMIONES MÁS DE 3500kg;TOTAL;5259
Andalucía/Jaén;CAMIONES MÁS DE 3500kg;Diesel;5220
Andalucía/Jaén;CAMIONES MÁS DE 3500kg;Eléctrico;1
Andalucía/Jaén;CAMIONES MÁS DE 3500kg;Gas Licuado de Petroleo;1
Andalucía/Jaén;CAMIONES MÁS DE 3500kg;Gas Natural Comprimido;1
Andalucía/Jaén;CAMIONES MÁS DE 3500kg;Gasolina;35
Andalucía/Jaén;CAMIONES MÁS DE 3500kg;Sin especificar;1
Andalucía/Jaén;CICLOMOTORES;TOTAL;41199
Andalucía/Jaén;CICLOMOTORES;Diesel;1715
Andalucía/Jaén;CICLOMOTORES;Eléctrico;111
Andalucía/Jaén;CICLOMOTORES;Gasolina;39370
Andalucía/Jaén;CICLOMOTORES;Sin especificar;3
Andalucía/Jaén;FURGONETAS;TOTAL;63925
Andalucía/Jaén;FURGONETAS;Diesel;57208
Andalucía/Jaén;FURGONETAS;Eléctrico;24
Andalucía/Jaén;FURGONETAS;Gas Licuado de Petroleo;74
Andalucía/Jaén;FURGONETAS;Gas Natural Comprimido;5
Andalucía/Jaén;FURGONETAS;Gasolina;6614
Andalucía/Jaén;MOTOCICLETAS;TOTAL;41561
Andalucía/Jaén;MOTOCICLETAS;Diesel;90
Andalucía/Jaén;MOTOCICLETAS;Eléctrico;266
Andalucía/Jaén;MOTOCICLETAS;Gas Licuado de Petroleo;1
Andalucía/Jaén;MOTOCICLETAS;Gasolina;41200
Andalucía/Jaén;MOTOCICLETAS;Otros;1
Andalucía/Jaén;MOTOCICLETAS;Sin especificar;3
Andalucía/Jaén;TURISMOS;TOTAL;305090
Andalucía/Jaén;TURISMOS;Biodiesel;2
Andalucía/Jaén;TURISMOS;Biometano;1
Andalucía/Jaén;TURISMOS;Butano;1
Andalucía/Jaén;TURISMOS;Diesel;207395
Andalucía/Jaén;TURISMOS;Eléctrico;153
Andalucía/Jaén;TURISMOS;Etanol;1
Andalucía/Jaén;TURISMOS;Gas Licuado de Petroleo;332
Andalucía/Jaén;TURISMOS;Gas Natural Comprimido;20
Andalucía/Jaén;TURISMOS;Gasolina;97178
Andalucía/Jaén;TURISMOS;Otros;6
Andalucía/Jaén;TURISMOS;Sin especificar;1
Andalucía/Málaga;CAMIONES HASTA 3500kg;TOTAL;73344
Andalucía/Málaga;CAMIONES HASTA 3500kg;Diesel;71404
Andalucía/Málaga;CAMIONES HASTA 3500kg;Eléctrico;23
Andalucía/Málaga;CAMIONES HASTA 3500kg;Gas Licuado de Petroleo;36
Andalucía/Málaga;CAMIONES HASTA 3500kg;Gas Natural Comprimido;17
Andalucía/Málaga;CAMIONES HASTA 3500kg;Gasolina;1864
Andalucía/Málaga;CAMIONES MÁS DE 3500kg;TOTAL;10173
Andalucía/Málaga;CAMIONES MÁS DE 3500kg;Diesel;10027
Andalucía/Málaga;CAMIONES MÁS DE 3500kg;Eléctrico;2
Andalucía/Málaga;CAMIONES MÁS DE 3500kg;Gas Licuado de Petroleo;2
Andalucía/Málaga;CAMIONES MÁS DE 3500kg;Gas Natural Comprimido;3
Andalucía/Málaga;CAMIONES MÁS DE 3500kg;Gas Natural Licuado;1
Andalucía/Málaga;CAMIONES MÁS DE 3500kg;Gasolina;138
Andalucía/Málaga;CICLOMOTORES;TOTAL;105239
Andalucía/Málaga;CICLOMOTORES;Diesel;2771
Andalucía/Málaga;CICLOMOTORES;Eléctrico;553
Andalucía/Málaga;CICLOMOTORES;Gasolina;101905
Andalucía/Málaga;CICLOMOTORES;Sin especificar;10
Andalucía/Málaga;FURGONETAS;TOTAL;92198
Andalucía/Málaga;FURGONETAS;Diesel;77054
Andalucía/Málaga;FURGONETAS;Eléctrico;87
Andalucía/Málaga;FURGONETAS;Gas Licuado de Petroleo;101
Andalucía/Málaga;FURGONETAS;Gas Natural Comprimido;10
Andalucía/Málaga;FURGONETAS;Gasolina;14942
Andalucía/Málaga;FURGONETAS;Otros;1
Andalucía/Málaga;FURGONETAS;Sin especificar;3
Andalucía/Málaga;MOTOCICLETAS;TOTAL;174775
Andalucía/Málaga;MOTOCICLETAS;Butano;1
Andalucía/Málaga;MOTOCICLETAS;Diesel;144
Andalucía/Málaga;MOTOCICLETAS;Eléctrico;627
Andalucía/Málaga;MOTOCICLETAS;Gas Licuado de Petroleo;3
Andalucía/Málaga;MOTOCICLETAS;Gasolina;173989
Andalucía/Málaga;MOTOCICLETAS;Otros;6
Andalucía/Málaga;MOTOCICLETAS;Sin especificar;5
Andalucía/Málaga;TURISMOS;TOTAL;858629
Andalucía/Málaga;TURISMOS;Biodiesel;5
Andalucía/Málaga;TURISMOS;Biometano;1
Andalucía/Málaga;TURISMOS;Butano;26
Andalucía/Málaga;TURISMOS;Diesel;477060
Andalucía/Málaga;TURISMOS;Eléctrico;1210
Andalucía/Málaga;TURISMOS;Etanol;1
Andalucía/Málaga;TURISMOS;Gas Licuado de Petroleo;1461
Andalucía/Málaga;TURISMOS;Gas Natural Comprimido;33
Andalucía/Málaga;TURISMOS;Gas Natural Licuado;1
Andalucía/Málaga;TURISMOS;Gasolina;378800
Andalucía/Málaga;TURISMOS;Hidrógeno;6
Andalucía/Málaga;TURISMOS;Otros;18
Andalucía/Málaga;TURISMOS;Sin especificar;7
Andalucía/Sevilla;CAMIONES HASTA 3500kg;TOTAL;78693
Andalucía/Sevilla;CAMIONES HASTA 3500kg;Diesel;77231
Andalucía/Sevilla;CAMIONES HASTA 3500kg;Eléctrico;85
Andalucía/Sevilla;CAMIONES HASTA 3500kg;Gas Licuado de Petroleo;21
Andalucía/Sevilla;CAMIONES HASTA 3500kg;Gas Natural Comprimido;9
Andalucía/Sevilla;CAMIONES HASTA 3500kg;Gasolina;1344
Andalucía/Sevilla;CAMIONES HASTA 3500kg;Otros;1
Andalucía/Sevilla;CAMIONES HASTA 3500kg;Sin especificar;2
Andalucía/Sevilla;CAMIONES MÁS DE 3500kg;TOTAL;11952
Andalucía/Sevilla;CAMIONES MÁS DE 3500kg;Diesel;11844
Andalucía/Sevilla;CAMIONES MÁS DE 3500kg;Eléctrico;3
Andalucía/Sevilla;CAMIONES MÁS DE 3500kg;Gas Licuado de Petroleo;7
Andalucía/Sevilla;CAMIONES MÁS DE 3500kg;Gas Natural Comprimido;8
Andalucía/Sevilla;CAMIONES MÁS DE 3500kg;Gasolina;90
Andalucía/Sevilla;CICLOMOTORES;TOTAL;122018
Andalucía/Sevilla;CICLOMOTORES;Diesel;2823
Andalucía/Sevilla;CICLOMOTORES;Eléctrico;442
Andalucía/Sevilla;CICLOMOTORES;Gasolina;118749
Andalucía/Sevilla;CICLOMOTORES;Sin especificar;4
Andalucía/Sevilla;FURGONETAS;TOTAL;62283
Andalucía/Sevilla;FURGONETAS;Biometano;1
Andalucía/Sevilla;FURGONETAS;Diesel;52356
Andalucía/Sevilla;FURGONETAS;Eléctrico;100
Andalucía/Sevilla;FURGONETAS;Gas Licuado de Petroleo;131
Andalucía/Sevilla;FURGONETAS;Gas Natural Comprimido;27
Andalucía/Sevilla;FURGONETAS;Gasolina;9663
Andalucía/Sevilla;FURGONETAS;Otros;3
Andalucía/Sevilla;FURGONETAS;Sin especificar;2
Andalucía/Sevilla;MOTOCICLETAS;TOTAL;147482
Andalucía/Sevilla;MOTOCICLETAS;Butano;1
Andalucía/Sevilla;MOTOCICLETAS;Diesel;176
Andalucía/Sevilla;MOTOCICLETAS;Eléctrico;400
Andalucía/Sevilla;MOTOCICLETAS;Gas Licuado de Petroleo;10
Andalucía/Sevilla;MOTOCICLETAS;Gasolina;146888
Andalucía/Sevilla;MOTOCICLETAS;Otros;3
Andalucía/Sevilla;MOTOCICLETAS;Sin especificar;4
Andalucía/Sevilla;TURISMOS;TOTAL;965225
Andalucía/Sevilla;TURISMOS;Biodiesel;2
Andalucía/Sevilla;TURISMOS;Butano;3
Andalucía/Sevilla;TURISMOS;Diesel;600814
Andalucía/Sevilla;TURISMOS;Eléctrico;908
Andalucía/Sevilla;TURISMOS;Etanol;2
Andalucía/Sevilla;TURISMOS;Gas Licuado de Petroleo;1429
Andalucía/Sevilla;TURISMOS;Gas Natural Comprimido;194
Andalucía/Sevilla;TURISMOS;Gas Natural Licuado;2
Andalucía/Sevilla;TURISMOS;Gasolina;361843
Andalucía/Sevilla;TURISMOS;Hidrógeno;1
Andalucía/Sevilla;TURISMOS;Otros;23
Andalucía/Sevilla;TURISMOS;Sin especificar;4
Aragón/Huesca;CAMIONES HASTA 3500kg;TOTAL;17093
Aragón/Huesca;CAMIONES HASTA 3500kg;Diesel;16582
Aragón/Huesca;CAMIONES HASTA 3500kg;Eléctrico;7
Aragón/Huesca;CAMIONES HASTA 3500kg;Gas Licuado de Petroleo;5
Aragón/Huesca;CAMIONES HASTA 3500kg;Gasolina;499
Aragón/Huesca;CAMIONES MÁS DE 3500kg;TOTAL;2376
Aragón/Huesca;CAMIONES MÁS DE 3500kg;Diesel;2352
Aragón/Huesca;CAMIONES MÁS DE 3500kg;Eléctrico;1
Aragón/Huesca;CAMIONES MÁS DE 3500kg;Gas Licuado de Petroleo;1
Aragón/Huesca;CAMIONES MÁS DE 3500kg;Gasolina;21
Aragón/Huesca;CAMIONES MÁS DE 3500kg;Otros;1
Aragón/Huesca;CICLOMOTORES;TOTAL;9408
Aragón/Huesca;CICLOMOTORES;Diesel;192
Aragón/Huesca;CICLOMOTORES;Eléctrico;26
Aragón/Huesca;CICLOMOTORES;Gasolina;9190
Aragón/Huesca;FURGONETAS;TOTAL;18292
Aragón/Huesca;FURGONETAS;Butano;1
Aragón/Huesca;FURGONETAS;Diesel;15198
Aragón/Huesca;FURGONETAS;Eléctrico;17
Aragón/Huesca;FURGONETAS;Gas Licuado de Petroleo;8
Aragón/Huesca;FURGONETAS;Gasolina;3068
Aragón/Huesca;MOTOCICLETAS;TOTAL;15255
Aragón/Huesca;MOTOCICLETAS;Diesel;36
Aragón/Huesca;MOTOCICLETAS;Eléctrico;25
Aragón/Huesca;MOTOCICLETAS;Gas Licuado de Petroleo;1
